,mass A,,,,,
t,x,y,θ,ω,α,
7.427,392.7,0.234,0.0,13.5,-18.1
7.444,392.6,1.773,0.3,14.3,29.2
7.461,392.5,3.537,0.5,14.8,-0.2
7.478,392.4,5.192,0.8,14.1,6.4
7.495,392.6,6.785,1.0,15.0,-18.3
7.512,392.1,8.618,1.3,14.1,-61.6
7.528,392.2,10.02,1.5,12.1,-90.6
7.545,391.9,11.41,1.7,11.4,30.5
7.562,391.5,12.63,1.8,12.7,-18.0
7.579,391.3,14.31,2.1,11.8,-85.4
7.596,391.3,15.35,2.2,8.7,-145.8
7.613,391.3,16.32,2.4,7.4,-54.6
7.630,391.5,17.06,2.5,6.6,-49.0
7.646,391.3,17.84,2.6,6.1,-37.2
7.663,391.4,18.46,2.7,5.1,-52.8
7.680,391.5,19.03,2.8,4.4,-75.5
7.697,391.5,19.49,2.9,2.7,-72.1
7.714,391.3,19.64,2.9,1.7,-43.6
7.731,391.5,19.87,2.9,1.5,-23.7
7.747,391.4,19.99,2.9,0.7,-76.9
7.764,391.4,20.04,2.9,-0.9,-97.7
7.781,391.5,19.79,2.9,-2.8,-102.9
7.798,391.4,19.39,2.8,-4.2,-72.0
7.815,391.7,18.81,2.8,-5.4,-59.1
7.832,391.8,18.18,2.7,-6.1,-30.9
7.848,391.8,17.41,2.5,-6.5,-42.5
7.865,391.7,16.67,2.4,-7.3,-38.8
7.882,391.8,15.72,2.3,-8.1,-20.2
7.899,391.9,14.80,2.2,-7.9,0.5
7.916,391.8,13.91,2.0,-8.0,-40.4
7.933,391.8,12.95,1.9,-9.2,-4.3
7.950,391.8,11.79,1.7,-8.6,-31.0
7.966,392.0,10.98,1.6,-9.4,-72.5
7.983,392.1,9.637,1.4,-11.9,-75.3
8.000,392.4,8.250,1.2,-11.7,56.0
8.017,392.6,6.950,1.0,-10.0,73.0
8.034,392.8,5.942,0.9,-8.9,5.0
8.051,392.7,4.896,0.7,-9.9,-19.9
8.067,392.5,3.642,0.5,-9.9,-15.1
8.084,392.4,2.600,0.4,-9.9,20.4
8.101,392.4,1.348,0.2,-9.8,12.9
8.118,392.4,0.341,0.0,-9.0,67.8
8.135,392.4,-0.735,-0.1,-7.9,17.3
8.152,392.4,-1.491,-0.2,-7.8,3.6
8.168,392.4,-2.540,-0.4,-8.5,3.5
8.185,392.6,-3.447,-0.5,-7.4,103.2
8.202,392.7,-4.253,-0.6,-5.2,77.2
8.219,392.5,-4.649,-0.7,-4.3,46.1
8.236,392.4,-5.231,-0.8,-4.3,35.6
8.253,392.4,-5.628,-0.8,-2.8,66.4
8.270,392.2,-5.875,-0.9,-2.0,15.5
8.286,392.2,-6.081,-0.9,-2.3,-17.2
8.303,392.1,-6.393,-0.9,-2.7,7.9
8.320,392.2,-6.706,-1.0,-2.0,39.2
8.337,392.3,-6.862,-1.0,-1.2,83.3
8.354,392.6,-6.992,-1.0,0.5,83.0
8.371,392.7,-6.753,-1.0,2.0,44.4
8.387,392.6,-6.524,-1.0,1.8,10.5
8.404,392.5,-6.339,-0.9,2.2,54.3
8.421,392.3,-6.003,-0.9,3.7,29.7
8.438,392.0,-5.478,-0.8,3.5,15.2
8.455,392.1,-5.189,-0.8,3.7,12.3
8.472,391.9,-4.634,-0.7,4.5,74.7
8.488,392.0,-4.163,-0.6,5.7,11.2
8.505,392.0,-3.327,-0.5,5.5,-3.5
8.522,392.4,-2.884,-0.4,4.7,17.9
8.539,392.4,-2.240,-0.3,6.5,62.8
8.556,392.7,-1.381,-0.2,7.0,20.4
8.573,392.7,-0.614,-0.1,6.9,-25.3
8.590,392.4,0.217,0.0,6.4,-0.8
8.606,392.2,0.871,0.1,6.5,20.0
8.623,392.1,1.718,0.3,7.4,8.5
8.640,392.0,2.587,0.4,6.8,-19.4
8.657,392.1,3.289,0.5,6.5,-32.8
8.674,392.2,4.090,0.6,6.1,-41.2
8.691,392.5,4.691,0.7,4.9,12.7
8.707,392.7,5.217,0.8,6.3,17.8
8.724,392.7,6.141,0.9,6.3,-31.7
8.741,392.8,6.661,1.0,4.5,-7.6
8.758,392.3,7.164,1.0,6.0,37.3
8.775,392.4,8.041,1.2,6.4,-44.4
8.792,392.1,8.624,1.3,4.1,-78.4
8.808,392.0,8.973,1.3,3.5,-35.0
8.825,392.0,9.435,1.4,3.3,-12.5
8.842,392.3,9.737,1.4,2.8,-6.0
8.859,392.4,10.09,1.5,3.2,-46.7
8.876,392.6,10.49,1.5,1.5,-81.6
8.893,392.6,10.45,1.5,-0.1,-60.4
8.910,392.7,10.46,1.5,-0.1,-5.3
8.926,392.6,10.41,1.5,-0.4,2.2
8.943,392.6,10.36,1.5,-0.1,-9.4
8.960,392.3,10.39,1.5,-0.5,-25.7
8.977,392.2,10.23,1.5,-1.2,-59.1
8.994,392.2,10.10,1.5,-2.2,-88.6
9.011,392.4,9.725,1.4,-4.4,-30.6
9.027,392.5,9.095,1.3,-3.7,38.4
9.044,392.9,8.889,1.3,-2.3,-9.1
9.061,393.1,8.567,1.2,-4.2,-89.1
9.078,393.5,7.935,1.2,-5.7,14.2
9.095,393.4,7.266,1.1,-3.8,44.1
9.112,393.3,7.049,1.0,-3.4,-37.7
9.128,393.1,6.478,0.9,-5.7,-44.0
9.145,393.1,5.732,0.8,-5.0,9.2
9.162,393.1,5.307,0.8,-4.7,-48.1
9.179,393.0,4.641,0.7,-7.0,-58.8
9.196,393.3,3.689,0.5,-7.1,-0.6
9.213,393.4,3.009,0.4,-6.4,19.5
9.230,393.6,2.203,0.3,-6.8,31.3
9.246,393.8,1.444,0.2,-5.4,65.0
