Time	Position	Velocity	Acceleration	Position	Velocity	Acceleration
9.28	0.184	-0.109	0.427	0.264	0.025	-0.032
9.30	0.181	-0.103	0.571	0.265	0.060	0.691
9.32	0.179	-0.093	1.021	0.267	0.075	0.374
9.34	0.177	-0.066	1.547	0.268	0.076	-0.170
9.36	0.176	-0.015	1.318	0.271	0.044	0.245
9.38	0.178	-0.001	0.517	0.268	0.079	0.925
9.40	0.177	-0.012	0.397	0.273	0.129	-0.356
9.42	0.176	0.015	0.312	0.277	0.055	-1.372
9.44	0.178	0.015	-0.292	0.274	0.038	-0.803
9.46	0.177	-0.008	-0.392	0.277	0.049	-0.952
9.48	0.177	-0.012	-0.010	0.279	-0.031	0.032
9.50	0.177	-0.005	0.261	0.272	0.040	1.096
9.52	0.177	0.005	0.269	0.280	0.111	-1.651
9.54	0.177	0.007	0.140	0.283	-0.057	-3.039
9.56	0.177	0.011	-0.049	0.275	-0.132	0.373
9.58	0.178	0.010	-0.381	0.272	0.030	1.020
9.60	0.178	-0.014	-0.292	0.281	-0.004	-1.856
9.62	0.176	-0.013	0.291	0.274	-0.129	-1.504
9.64	0.177	0.012	0.376	0.272	-0.094	0.274
9.66	0.178	-0.001	0.620	0.271	-0.078	0.749
9.68	0.176	0.021	1.427	0.270	-0.081	1.511
9.70	0.178	0.072	1.498	0.265	-0.000	1.160
9.72	0.180	0.095	0.949	0.271	0.026	-1.686
9.74	0.182	0.107	0.466	0.270	-0.105	-2.864
9.76	0.184	0.108	0.239	0.264	-0.138	-1.613
9.78	0.186	0.110	0.363	0.264	-0.173	0.165
9.80	0.188	0.124	0.450	0.256	-0.142	2.204
9.82	0.191	0.131	0.387	0.257	-0.045	2.052
9.84	0.193	0.141	0.197	0.256	-0.001	-0.721
9.86	0.197	0.144	-0.156	0.260	-0.081	-3.207
9.88	0.200	0.132	-0.272	0.253	-0.207	-2.323
9.90	0.203	0.109	0.578	0.248	-0.171	-1.043
9.92	0.202	0.155	1.319	0.249	-0.222	-0.590
9.94	0.209	0.204	0.309	0.239	-0.245	1.636
9.96	0.212	0.172	-0.855	0.235	-0.118	1.962
9.98	0.216	0.125	-0.182	0.237	-0.110	-0.076
10.00	0.216	0.155	0.945	0.232	-0.154	-0.801
10.02	0.222	0.200	0.559	0.230	-0.178	0.004
10.04	0.225	0.184	-0.209	0.224	-0.149	0.705
10.06	0.229	0.177	-0.435	0.224	-0.111	-0.111
10.08	0.232	0.161	-0.350	0.221	-0.160	-0.603
10.10	0.235	0.161	-0.100	0.217	-0.191	0.998
10.12	0.239	0.163	-0.106	0.211	-0.099	1.643
10.14	0.242	0.158	-0.217	0.214	-0.048	-0.988
10.16	0.245	0.153	-0.281	0.212	-0.166	-2.551
10.18	0.248	0.145	-0.244	0.205	-0.197	-1.702
10.20	0.251	0.142	-0.186	0.206	-0.254	0.344
10.22	0.254	0.142	-0.363	0.193	-0.214	3.439
10.24	0.256	0.131	-0.609	0.193	-0.026	2.524
10.26	0.259	0.117	-0.729	0.198	-0.070	-0.383
10.28	0.262	0.082	-0.032	0.191	-0.125	-0.012
10.30	0.261	0.111	0.786	0.189	-0.063	0.302
10.32	0.266	0.148	0.091	0.191	-0.092	0.054
10.34	0.268	0.117	-0.763	0.185	-0.090	0.890
10.36	0.270	0.098	-0.827	0.186	-0.044	1.090
10.38	0.272	0.082	-0.682	0.184	-0.028	0.496
10.40	0.274	0.071	-0.471	0.185	-0.023	-0.244
10.42	0.275	0.065	-0.352	0.184	-0.048	-0.473
10.44	0.276	0.059	-0.355	0.183	-0.054	-0.056
10.46	0.277	0.051	-0.428	0.181	-0.051	0.478
10.48	0.278	0.043	-0.546	0.180	-0.037	1.038
10.50	0.279	0.028	-0.576	0.179	0.002	0.992
10.52	0.279	0.016	-0.439	0.181	0.019	0.213
10.54	0.280	0.011	-0.345	0.181	0.003	-0.258
10.56	0.280	0.005	-0.359	0.181	-0.005	-0.099
10.58	0.280	-0.002	-0.449	0.180	-0.001	0.101
10.60	0.280	-0.012	-0.590	0.181	0.005	0.016
10.62	0.279	-0.028	-0.616	0.181	0.003	-0.215
10.64	0.279	-0.040	-0.488	0.181	-0.003	-0.393
10.66	0.278	-0.046	-0.406	0.181	-0.025	0.009
10.68	0.277	-0.056	-0.351	0.179	-0.014	0.918
10.70	0.275	-0.059	-0.348	0.180	0.026	1.195
10.72	0.275	-0.067	-0.452	0.181	0.046	0.853
10.74	0.273	-0.080	-0.438	0.182	0.061	0.313
10.76	0.271	-0.085	-0.423	0.184	0.058	-0.200
10.78	0.269	-0.094	-0.493	0.184	0.051	-0.505
10.80	0.268	-0.109	-0.365	0.186	0.027	-0.265
10.82	0.265	-0.112	-0.106	0.185	0.035	0.287
10.84	0.263	-0.108	-0.072	0.187	0.042	0.662
10.86	0.261	-0.112	-0.198	0.186	0.059	1.041
10.88	0.258	-0.117	-0.312	0.189	0.099	0.774
10.90	0.256	-0.125	-0.386	0.191	0.097	0.242
10.92	0.253	-0.133	-0.376	0.193	0.084	0.751
10.94	0.251	-0.142	-0.255	0.193	0.124	1.369
10.96	0.248	-0.144	-0.100	0.199	0.150	1.320
10.98	0.245	-0.143	-0.076	0.198	0.203	0.033
11.00	0.242	-0.146	-0.136	0.208	0.176	-2.100
11.02	0.239	-0.149	-0.200	0.208	0.064	-1.681
11.04	0.236	-0.156	-0.152	0.209	0.058	0.954
11.06	0.233	-0.158	0.046	0.208	0.134	2.245
11.08	0.230	-0.152	0.143	0.214	0.200	1.154
11.10	0.227	-0.148	0.050	0.218	0.184	-0.351
11.12	0.224	-0.150	-0.070	0.222	0.158	-0.551
11.14	0.221	-0.152	-0.136	0.224	0.147	0.202
11.16	0.218	-0.157	-0.110	0.228	0.148	1.748
11.18	0.214	-0.158	-0.084	0.228	0.232	2.336
11.20	0.211	-0.153	-0.283	0.237	0.291	0.519
11.22	0.209	-0.162	-0.602	0.241	0.277	-2.233
11.24	0.206	-0.217	0.704	0.251	0.159	-2.923
11.26	0.197	-0.143	2.220	0.247	0.077	-0.027
11.28	0.200	-0.059	0.814	0.249	0.190	1.423
11.30	0.198	-0.107	-0.791	0.256	0.233	-1.260
11.32	0.195	-0.144	-0.279	0.262	0.127	-3.346
11.34	0.190	-0.119	0.476	0.262	-0.009	-0.953
11.36	0.191	-0.094	0.109	0.257	0.072	2.341
11.38	0.188	-0.134	0.414	0.264	0.197	1.069
11.40	0.184	-0.092	1.226	0.270	0.109	-0.446
11.42	0.184	-0.050	0.606	0.265	0.127	-0.183
11.44	0.183	-0.066	-0.125	0.274	0.158	-1.899
11.46	0.181	-0.074	-0.068	0.275	0.039	-2.719
11.48	0.180	-0.073	0.312	0.274	-0.027	-0.331
11.50	0.178	-0.060	0.722	0.271	0.035	1.666
11.52	0.177	-0.043	1.043	0.276	0.101	0.915
11.54	0.176	-0.019	1.257	0.277	0.096	-1.089
11.56	0.176	0.020	0.826	0.281	0.033	-2.016
11.58	0.178	0.026	-0.112	0.278	-0.040	-0.467
11.60	0.178	0.001	-0.410	0.276	0.018	1.081
11.62	0.178	-0.003	-0.109	0.280	0.055	0.491
11.64	0.178	0.002	-0.001	0.280	0.025	0.162
11.66	0.178	0.004	-0.212	0.279	0.047	0.154
11.68	0.178	-0.003	-0.504	0.282	0.059	-0.961
11.70	0.178	-0.029	-0.193	0.283	0.028	-2.682
11.72	0.176	-0.026	0.793	0.285	-0.095	-2.260
11.74	0.176	0.014	1.314	0.277	-0.110	0.283
11.76	0.177	0.043	1.050	0.280	-0.052	1.280
11.78	0.178	0.057	0.636	0.275	-0.007	-0.109
11.80	0.179	0.062	0.455	0.280	-0.014	-3.203
11.82	0.181	0.071	0.485	0.279	-0.216	-2.769
11.84	0.182	0.084	0.457	0.267	-0.198	0.836
11.86	0.184	0.092	0.298	0.269	-0.094	0.901
11.88	0.186	0.096	0.144	0.266	-0.127	-0.533
11.90	0.188	0.095	0.134	0.264	-0.164	-0.150
11.92	0.190	0.096	0.368	0.259	-0.162	1.418
11.94	0.191	0.113	0.460	0.255	-0.078	1.647
11.96	0.194	0.119	0.304	0.256	-0.032	-0.934
11.98	0.196	0.124	0.214	0.257	-0.128	-2.882
12.00	0.199	0.127	0.180	0.251	-0.219	-1.496
12.02	0.201	0.126	0.351	0.247	-0.218	1.251
12.04	0.204	0.144	0.382	0.241	-0.137	2.330
12.06	0.208	0.145	0.237	0.240	-0.036	-0.457
12.08	0.210	0.151	0.171	0.244	-0.151	-3.373
12.10	0.214	0.156	-0.069	0.235	-0.288	-1.334
12.12	0.216	0.145	-0.124	0.227	-0.213	1.378
12.14	0.219	0.145	0.080	0.227	-0.152	0.895
12.16	0.222	0.152	0.120	0.224	-0.190	0.563
12.18	0.225	0.155	-0.042	0.217	-0.150	0.725
12.20	0.228	0.150	-0.260	0.218	-0.124	-0.446
12.22	0.231	0.142	-0.330	0.214	-0.167	-1.417
12.24	0.234	0.137	-0.297	0.212	-0.237	-0.192
12.26	0.237	0.115	0.331	0.202	-0.177	1.224
12.28	0.237	0.150	0.900	0.205	-0.119	0.004
12.30	0.243	0.182	0.120	0.201	-0.222	0.464
12.32	0.246	0.154	-0.667	0.192	-0.137	2.219
12.34	0.249	0.136	-0.620	0.195	-0.057	0.983
12.36	0.251	0.126	-0.409	0.193	-0.103	-0.032
12.38	0.254	0.127	-0.447	0.190	-0.106	0.734
12.40	0.257	0.115	-0.682	0.187	-0.060	1.016
12.42	0.259	0.077	0.001	0.188	-0.035	0.099
12.44	0.258	0.110	0.829	0.187	-0.068	-0.348
12.46	0.263	0.147	0.091	0.185	-0.076	0.309
12.48	0.266	0.116	-0.854	0.183	-0.046	0.602
12.50	0.268	0.095	-1.036	0.184	-0.032	0.098
12.52	0.269	0.075	-1.026	0.183	-0.050	-0.076
12.54	0.271	0.033	-0.094	0.181	-0.051	0.445
12.56	0.269	0.068	0.882	0.180	-0.034	1.012
12.58	0.274	0.109	0.117	0.179	0.006	0.842
12.60	0.275	0.074	-0.786	0.181	0.017	-0.080
12.62	0.276	0.056	-0.838	0.181	-0.011	-0.424
12.64	0.277	0.040	-0.756	0.180	-0.017	-0.013
12.66	0.278	0.026	-0.602	0.180	-0.007	0.288
12.68	0.278	0.013	-0.352	0.180	0.001	0.294
12.70	0.278	0.014	-0.232	0.180	0.006	0.158
12.72	0.279	0.011	-0.431	0.180	0.008	-0.023
12.74	0.279	-0.004	-0.602	0.180	0.009	-0.301
12.76	0.279	-0.018	-0.559	0.181	-0.014	-0.068
12.78	0.278	-0.028	-0.421	0.179	-0.009	0.804
12.80	0.277	-0.033	-0.387	0.180	0.033	0.994
12.82	0.277	-0.042	-0.428	0.181	0.049	0.359
12.84	0.276	-0.050	-0.467	0.182	0.045	-0.228
12.86	0.275	-0.062	-0.445	0.183	0.023	-0.048
12.88	0.273	-0.070	-0.335	0.182	0.033	0.636
12.90	0.272	-0.072	-0.366	0.184	0.062	0.782
12.92	0.270	-0.081	-0.580	0.186	0.072	0.510
12.94	0.269	-0.094	-0.808	0.187	0.072	0.500
12.96	0.267	-0.113	-0.905	0.187	0.105	0.028
12.98	0.265	-0.151	-0.118	0.193	0.085	-0.703
13.00	0.259	-0.125	0.890	0.192	0.034	0.380
13.02	0.259	-0.080	0.340	0.192	0.086	1.872
13.04	0.258	-0.103	-0.657	0.194	0.161	1.194
13.06	0.255	-0.129	-0.730	0.200	0.163	-0.571
13.08	0.252	-0.139	-0.402	0.203	0.076	0.270
13.10	0.250	-0.140	-0.200	0.200	0.125	2.976
13.12	0.247	-0.144	-0.154	0.206	0.266	2.478
13.14	0.244	-0.146	-0.158	0.213	0.309	-1.694
13.16	0.241	-0.149	-0.225	0.223	0.156	-4.071
13.18	0.238	-0.156	-0.218	0.218	0.046	-1.806
13.20	0.234	-0.160	-0.090	0.221	0.082	0.973
13.22	0.231	-0.159	-0.007	0.221	0.118	2.222
13.24	0.228	-0.159	-0.015	0.225	0.206	1.571
13.26	0.225	-0.158	-0.091	0.231	0.209	-0.493
13.28	0.222	-0.164	-0.083	0.234	0.158	-1.303
13.30	0.218	-0.165	0.065	0.237	0.134	-0.932
13.32	0.215	-0.160	0.157	0.240	0.105	0.180
13.34	0.212	-0.157	0.173	0.239	0.156	0.638
13.36	0.209	-0.152	0.129	0.247	0.177	-0.717
13.38	0.206	-0.150	0.044	0.249	0.091	-0.629
13.40	0.203	-0.155	0.171	0.248	0.101	1.369
13.42	0.199	-0.146	0.415	0.251	0.214	0.576
13.44	0.197	-0.132	0.371	0.261	0.164	-1.815
13.46	0.194	-0.129	0.190	0.258	0.074	-1.455
13.48	0.192	-0.127	0.138	0.261	0.072	0.377
13.50	0.189	-0.125	0.179	0.260	0.129	0.668
13.52	0.187	-0.122	0.309	0.268	0.136	-0.713
13.54	0.184	-0.113	0.481	0.267	0.071	-0.891
13.56	0.182	-0.101	0.583	0.269	0.073	-0.018
13.58	0.180	-0.090	0.715	0.269	0.081	0.294
13.60	0.179	-0.076	1.000	0.271	0.141	-1.538
13.62	0.177	-0.052	1.312	0.280	0.010	-2.825
13.64	0.176	-0.011	1.079	0.270	-0.077	0.331
13.66	0.178	-0.001	0.477	0.271	0.052	2.311
13.68	0.176	-0.009	0.502	0.275	0.089	1.128
13.70	0.176	0.022	0.413	0.276	0.096	-0.392
13.72	0.178	0.023	-0.253	0.280	0.045	-0.931
13.74	0.178	-0.000	-0.412	0.276	0.055	-1.109
13.76	0.178	-0.004	-0.099	0.283	0.027	-2.123
13.78	0.177	0.000	0.052	0.279	-0.063	-1.619
13.80	0.178	0.006	-0.142	0.278	-0.068	0.038
13.82	0.178	-0.002	-0.454	0.275	-0.027	0.268
13.84	0.178	-0.025	-0.202	0.278	-0.018	-1.091
13.86	0.176	-0.021	0.520	0.276	-0.107	-1.013
13.88	0.176	0.010	0.681	0.272	-0.101	0.726
13.90	0.177	0.022	0.187	0.271	-0.031	0.612
13.92	0.178	0.002	0.298	0.273	-0.036	-1.110
13.94	0.176	0.015	1.185	0.271	-0.134	-0.647
13.96	0.178	0.064	1.491	0.263	-0.083	0.675
13.98	0.180	0.091	1.051	0.268	-0.033	-0.848
14.00	0.182	0.104	0.572	0.266	-0.138	-1.398
14.02	0.184	0.108	0.339	0.261	-0.147	0.285
14.04	0.186	0.114	0.351	0.259	-0.108	1.084
14.06	0.188	0.123	0.392	0.255	-0.039	-0.628
14.08	0.191	0.130	0.413	0.261	-0.129	-2.366
14.10	0.193	0.139	0.417	0.251	-0.248	0.469
14.12	0.197	0.150	0.278	0.244	-0.097	2.590
14.14	0.200	0.152	0.069	0.249	-0.007	-0.947
14.16	0.203	0.149	0.032	0.250	-0.161	-3.460
14.18	0.205	0.150	0.140	0.240	-0.248	-1.539
14.20	0.209	0.154	0.275	0.238	-0.229	1.032
14.22	0.211	0.163	0.319	0.231	-0.170	1.998
14.24	0.215	0.172	0.130	0.231	-0.109	1.010
14.26	0.219	0.166	0.005	0.228	-0.127	-0.198
14.28	0.222	0.167	0.091	0.226	-0.161	0.237
14.30	0.225	0.173	0.072	0.219	-0.110	0.414
14.32	0.229	0.173	-0.092	0.223	-0.086	-1.565
14.34	0.232	0.169	-0.233	0.220	-0.222	-1.576
14.36	0.236	0.159	-0.173	0.210	-0.197	0.453
14.38	0.238	0.159	0.022	0.211	-0.136	-0.050
14.40	0.242	0.165	0.002	0.208	-0.222	0.220
14.42	0.245	0.162	-0.178	0.198	-0.150	1.215
14.44	0.248	0.156	-0.275	0.203	-0.117	0.064
14.46	0.251	0.151	-0.339	0.196	-0.177	0.226
14.48	0.255	0.141	-0.311	0.193	-0.135	1.389
14.50	0.257	0.136	-0.192	0.191	-0.102	1.741
14.52	0.260	0.136	-0.231	0.189	-0.048	1.280
14.54	0.263	0.129	-0.355	0.190	-0.038	0.171
14.56	0.265	0.120	-0.401	0.188	-0.063	0.019
14.58	0.267	0.112	-0.403	0.186	-0.048	0.416
14.60	0.269	0.104	-0.384	0.186	-0.033	0.288
14.62	0.271	0.097	-0.397	0.185	-0.037	0.137
14.64	0.273	0.089	-0.435	0.184	-0.025	-0.094
14.66	0.275	0.078	-0.397	0.185	-0.048	-0.027
14.68	0.276	0.074	-0.405	0.182	-0.035	0.411
14.70	0.278	0.065	-0.532	0.184	-0.012	0.063
14.72	0.279	0.049	-0.509	0.182	-0.035	-0.192
14.74	0.280	0.043	-0.429	0.181	-0.032	0.066
14.76	0.281	0.035	-0.501	0.181	-0.028	0.190
14.78	0.281	0.024	-0.607	0.180	-0.024	0.294
14.80	0.282	0.008	-0.572	0.180	-0.017	0.378
14.82	0.282	-0.002	-0.437	0.180	-0.008	0.445
14.84	0.282	-0.006	-0.453	0.180	0.001	0.494
14.86	0.281	-0.016	-0.613	0.180	0.012	0.489
14.88	0.281	-0.031	-0.731	0.180	0.023	0.399
14.90	0.280	-0.054	-0.467	0.181	0.028	0.324
14.92	0.278	-0.053	-0.081	0.181	0.035	0.290
14.94	0.278	-0.046	-0.198	0.182	0.041	0.180
14.96	0.277	-0.058	-0.469	0.183	0.040	0.102
14.98	0.276	-0.069	-0.582	0.184	0.045	0.022
15.00	0.274	-0.082	-0.607	0.185	0.051	-0.443
15.02	0.273	-0.096	-0.497	0.186	0.021	-0.584
15.04	0.270	-0.104	-0.324	0.185	0.011	0.097
15.06	0.268	-0.106	-0.289	0.187	0.022	0.915
15.08	0.266	-0.113	-0.381	0.186	0.045	1.770
15.10	0.264	-0.122	-0.440	0.187	0.122	1.250
15.12	0.261	-0.133	-0.356	0.193	0.109	0.015
15.14	0.258	-0.138	-0.180	0.191	0.106	-0.482
15.16	0.256	-0.137	-0.191	0.197	0.079	-0.421
15.18	0.253	-0.142	-0.423	0.194	0.078	0.331
15.20	0.250	-0.152	-0.655	0.200	0.102	0.686
15.22	0.247	-0.170	-0.653	0.199	0.090	1.562
15.24	0.244	-0.202	0.334	0.201	0.184	1.461
15.26	0.237	-0.156	1.213	0.208	0.174	0.177
15.28	0.238	-0.113	0.337	0.208	0.183	-0.604
15.30	0.234	-0.145	-0.547	0.217	0.136	-0.643
15.32	0.231	-0.158	-0.484	0.213	0.101	1.575
15.34	0.228	-0.166	-0.220	0.217	0.244	1.783
15.36	0.224	-0.165	0.036	0.226	0.246	-0.933
15.38	0.221	-0.161	0.094	0.229	0.146	-1.247
15.40	0.218	-0.159	0.047	0.229	0.136	0.806
15.42	0.215	-0.159	0.028	0.232	0.238	0.623
15.44	0.212	-0.160	0.104	0.242	0.212	-1.668
15.46	0.208	-0.156	0.239	0.242	0.102	-1.292
15.48	0.205	-0.148	0.271	0.242	0.139	0.125
15.50	0.203	-0.145	0.245	0.249	0.158	-0.377
15.52	0.200	-0.139	0.229	0.251	0.098	-0.011
15.54	0.197	-0.136	0.243	0.249	0.162	0.042
15.56	0.194	-0.131	0.330	0.259	0.132	-1.156
15.58	0.192	-0.122	0.369	0.255	0.080	-0.771
15.60	0.189	-0.115	0.358	0.261	0.098	-0.227
15.62	0.187	-0.107	0.336	0.260	0.067	0.493
15.64	0.185	-0.101	0.291	0.262	0.132	0.539
15.66	0.183	-0.097	0.326	0.268	0.112	-0.383
15.68	0.181	-0.091	0.514	0.266	0.085	0.013
15.70	0.179	-0.077	0.777	0.270	0.108	0.508
15.72	0.178	-0.061	1.056	0.271	0.130	-0.064
15.74	0.177	-0.036	1.269	0.275	0.122	-1.312
15.76	0.176	0.003	0.858	0.277	0.058	-1.657
15.78	0.178	0.010	-0.049	0.277	0.016	-0.305
15.80	0.177	-0.013	-0.332	0.275	0.059	0.468
15.82	0.177	-0.016	-0.017	0.280	0.079	-0.603
15.84	0.176	-0.010	0.216	0.280	0.031	-1.517
15.86	0.176	-0.003	0.247	0.282	-0.022	-0.813
15.88	0.176	0.000	0.241	0.277	-0.005	0.091
15.90	0.176	0.004	0.325	0.281	0.028	-0.764
15.92	0.176	0.015	0.297	0.281	-0.049	-1.108
15.94	0.177	0.024	-0.068	0.278	-0.067	0.498
15.96	0.178	0.015	-0.490	0.276	0.009	0.586
15.98	0.178	-0.015	-0.039	0.280	-0.012	-0.639
16.00	0.176	-0.002	1.081	0.276	-0.045	-0.798
16.02	0.177	0.047	1.392	0.278	-0.057	-0.425
16.04	0.179	0.071	0.916	0.274	-0.054	-0.314
16.06	0.180	0.080	0.503	0.276	-0.041	-1.332
16.08	0.182	0.084	0.377	0.274	-0.125	-1.570
16.10	0.184	0.092	0.443	0.269	-0.144	-0.128
16.12	0.186	0.104	0.432	0.267	-0.108	0.444
16.14	0.188	0.111	0.328	0.266	-0.104	0.014
16.16	0.190	0.117	0.224	0.263	-0.110	-0.519
16.18	0.192	0.122	0.082	0.261	-0.128	-0.794
16.20	0.195	0.117	0.091	0.258	-0.150	-0.469
16.22	0.197	0.117	0.449	0.256	-0.169	0.786
16.24	0.199	0.140	0.594	0.250	-0.118	1.839
16.26	0.203	0.152	0.229	0.250	-0.046	0.639
16.28	0.206	0.147	-0.073	0.250	-0.076	-1.393
16.30	0.209	0.142	-0.044	0.248	-0.137	-1.896
16.32	0.211	0.143	0.101	0.244	-0.170	-1.418
16.34	0.214	0.150	0.085	0.241	-0.202	-0.466
16.36	0.217	0.148	0.010	0.235	-0.174	-0.121
16.38	0.220	0.150	-0.026	0.235	-0.189	-0.590
16.40	0.224	0.144	0.066	0.228	-0.220	-0.145
16.42	0.226	0.150	0.257	0.225	-0.192	0.213
16.44	0.229	0.161	0.125	0.221	-0.211	0.521
16.46	0.233	0.156	-0.111	0.215	-0.167	0.713
16.48	0.236	0.154	-0.216	0.216	-0.166	0.175
16.50	0.239	0.148	-0.287	0.209	-0.194	0.800
16.52	0.242	0.140	-0.228	0.204	-0.098	0.034
16.54	0.244	0.136	-0.086	0.209	-0.162	-1.685
16.56	0.247	0.139	-0.099	0.199	-0.266	0.703
16.58	0.250	0.138	-0.384	0.193	-0.128	2.779
16.60	0.253	0.126	-0.696	0.196	-0.061	1.029
16.62	0.255	0.105	-0.684	0.193	-0.106	-0.160
16.64	0.257	0.078	0.200	0.190	-0.109	0.291
16.66	0.257	0.116	0.893	0.188	-0.096	1.042
16.68	0.262	0.148	0.072	0.186	-0.049	1.036
16.70	0.264	0.117	-0.765	0.187	-0.042	0.355
16.72	0.266	0.099	-0.830	0.184	-0.045	0.025
16.74	0.268	0.080	-0.578	0.185	-0.040	-0.287
16.76	0.269	0.076	-0.255	0.183	-0.060	-0.314
16.78	0.271	0.076	-0.265	0.182	-0.062	0.146
16.80	0.272	0.068	-0.429	0.181	-0.057	0.762
16.82	0.274	0.058	-0.540	0.180	-0.030	1.207
16.84	0.275	0.043	-0.489	0.179	0.009	0.772
16.86	0.275	0.036	-0.335	0.181	0.012	-0.149
16.88	0.276	0.032	-0.312	0.180	-0.012	-0.398
16.90	0.277	0.025	-0.390	0.180	-0.016	-0.053
16.92	0.277	0.018	-0.506	0.179	-0.010	0.213
16.94	0.277	0.003	-0.523	0.179	-0.004	0.318
16.96	0.277	-0.006	-0.406	0.179	0.002	0.364
16.98	0.277	-0.011	-0.361	0.179	0.012	0.265
17.00	0.277	-0.020	-0.370	0.180	0.017	-0.038
17.02	0.276	-0.026	-0.413	0.180	0.014	-0.403
17.04	0.276	-0.033	-0.624	0.181	-0.013	-0.099
17.06	0.275	-0.050	-0.817	0.179	-0.007	0.925
17.08	0.274	-0.068	-0.806	0.180	0.040	1.234
17.10	0.273	-0.101	-0.003	0.181	0.065	0.498
17.12	0.268	-0.068	0.739	0.183	0.061	-0.314
17.14	0.270	-0.035	-0.083	0.184	0.033	-0.206
17.16	0.269	-0.075	-0.827	0.184	0.035	0.758
17.18	0.267	-0.093	-0.576	0.185	0.071	1.401
17.20	0.264	-0.096	-0.305	0.187	0.107	1.175
17.22	0.263	-0.098	-0.295	0.189	0.130	0.331
17.24	0.261	-0.105	-0.441	0.192	0.125	-0.675
17.26	0.259	-0.118	-0.462	0.195	0.078	-0.557
17.28	0.256	-0.127	-0.307	0.194	0.098	-0.148
17.30	0.253	-0.132	-0.075	0.200	0.081	0.030
17.32	0.250	-0.128	0.040	0.197	0.088	0.847
17.34	0.248	-0.124	-0.149	0.203	0.102	2.013
17.36	0.246	-0.134	-0.357	0.200	0.170	2.782
17.38	0.243	-0.145	-0.272	0.209	0.287	0.390
17.40	0.240	-0.147	-0.051	0.216	0.193	-2.186
17.42	0.237	-0.143	0.023	0.216	0.103	-0.769
17.44	0.234	-0.143	-0.066	0.216	0.156	1.043
17.46	0.231	-0.145	-0.190	0.222	0.227	-0.377
17.48	0.228	-0.154	-0.147	0.230	0.132	-1.553
17.50	0.225	-0.155	0.059	0.226	0.102	-0.117
17.52	0.222	-0.149	0.134	0.232	0.136	1.068
17.54	0.219	-0.146	0.065	0.232	0.171	1.155
17.56	0.216	-0.146	-0.013	0.239	0.203	0.143
17.58	0.213	-0.147	-0.057	0.241	0.167	-0.551
17.60	0.210	-0.151	0.027	0.245	0.164	-0.473
17.62	0.207	-0.148	0.195	0.248	0.153	-0.473
17.64	0.204	-0.141	0.282	0.251	0.144	-0.288
17.66	0.202	-0.135	0.263	0.254	0.136	0.029
17.68	0.199	-0.130	0.208	0.256	0.143	0.286
17.70	0.196	-0.129	0.259	0.259	0.177	-0.685
17.72	0.194	-0.121	0.335	0.265	0.116	-1.595
17.74	0.192	-0.113	0.298	0.263	0.067	-0.513
17.76	0.189	-0.108	0.232	0.266	0.104	0.261
17.78	0.187	-0.104	0.204	0.268	0.101	0.034
17.80	0.185	-0.103	0.312	0.270	0.114	-0.580
17.82	0.183	-0.093	0.468	0.274	0.069	-0.850
17.84	0.181	-0.081	0.493	0.272	0.043	0.389
17.86	0.180	-0.073	0.569	0.274	0.118	0.195
17.88	0.179	-0.063	0.880	0.280	0.076	-1.112
17.90	0.177	-0.043	1.310	0.276	0.049	-1.478
17.92	0.176	0.003	1.058	0.281	0.020	-1.785
17.94	0.178	0.017	0.031	0.278	-0.039	-1.096
17.96	0.178	-0.009	-0.444	0.279	-0.048	0.512
17.98	0.177	-0.016	-0.204	0.275	-0.006	1.375
18.00	0.177	-0.015	0.064	0.278	0.066	-0.280
18.02	0.177	-0.011	0.267	0.281	-0.017	-1.884
18.04	0.176	-0.005	0.452	0.277	-0.087	-0.247
18.06	0.176	0.009	0.497	0.274	-0.027	1.504
18.08	0.177	0.021	0.221	0.276	0.040	0.443
18.10	0.177	0.022	-0.245	0.279	-0.015	-0.688
18.12	0.178	0.009	-0.495	0.274	-0.002	-1.231
18.14	0.178	-0.015	0.093	0.280	-0.056	-1.844
18.16	0.176	0.002	1.135	0.272	-0.114	-0.718
18.18	0.178	0.048	1.360	0.273	-0.087	0.397
18.20	0.179	0.070	0.933	0.268	-0.070	0.240
18.22	0.180	0.083	0.548	0.271	-0.051	-1.204
18.24	0.182	0.087	0.368	0.268	-0.126	-2.324
18.26	0.184	0.093	0.394	0.265	-0.165	-2.286
18.28	0.186	0.105	0.291	0.263	-0.237	-1.187
18.30	0.188	0.110	0.036	0.254	-0.239	1.123
18.32	0.191	0.107	-0.119	0.251	-0.161	1.953
18.34	0.193	0.085	0.565	0.249	-0.129	1.178
18.36	0.192	0.126	1.342	0.246	-0.104	-0.127
18.38	0.198	0.171	0.738	0.246	-0.149	-0.818
18.40	0.201	0.156	0.008	0.240	-0.173	0.067
18.42	0.204	0.155	-0.105	0.237	-0.119	0.028
18.44	0.207	0.152	-0.106	0.237	-0.159	-0.444
18.46	0.210	0.149	0.029	0.230	-0.183	0.845
18.48	0.213	0.152	0.179	0.227	-0.104	1.189
18.50	0.216	0.160	0.173	0.228	-0.096	-0.117
18.52	0.219	0.162	0.054	0.224	-0.128	-0.713
18.54	0.222	0.161	-0.034	0.222	-0.140	-0.571
18.56	0.226	0.158	-0.004	0.219	-0.156	-0.173
